CustomerKey,TotalCards,ActiveCards,InactiveCards,CreditCards,DebitCards,UniqueNetworks,PaymentDiversification,PrimaryNetwork,Has_Visa,Has_Mastercard,Has_AmericanExpress,Has_PayPal,Has_Discover,Has_DebitCard,Has_JCB,DaysToNextExpiry,HasExpiredCard,HasCardExpiringSoon,IssuingCountry,CountryMatchIssuer,LifetimeValue,PaymentReliability,ChurnRiskScore,MonthsAsCustomer,CustomerSegment,PaymentTrustSegment,Gender,IsActive,DeviceType,RegistrationSource,CityName,StateName,CountryName,ISOCode,Continent,CreateDate
14665,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1707.0,0,0,BR,1,241.52,0.753,0.433,14,Bronze,Medium Trust,male,1,desktop,partner,Uberlândia,Minas Gerais,Brazil,BR,South America,2025-03-13
14666,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,640.0,0,0,BR,1,669.67,0.872,0.948,47,Bronze,Medium Trust,female,0,mobile,mobile_app,Belém,Pará,Brazil,BR,South America,2022-06-24
14667,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1066.0,0,0,BR,1,2370.8,0.91,0.25,167,Silver,High Trust,female,1,mobile,web,Maringá,Paraná,Brazil,BR,South America,2012-06-08
14668,2,2,0,2,0,1,Single,Visa,1,0,0,0,0,0,0,1280.0,0,0,BR,1,1471.01,0.967,0.272,97,Silver,High Trust,male,1,desktop,web,São Gonçalo,Rio de Janeiro,Brazil,BR,South America,2018-04-25
14669,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,1097.0,0,0,BR,1,2029.06,0.85,0.918,136,Bronze,Medium Trust,female,0,desktop,smart_tv,Belém,Pará,Brazil,BR,South America,2015-01-22
14670,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1250.0,0,0,BR,1,3428.56,0.942,0.187,191,Gold,High Trust,male,1,tablet,mobile_app,Manaus,Amazonas,Brazil,BR,South America,2010-06-20
14671,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,915.0,0,0,BR,1,363.89,0.721,0.375,27,Bronze,Medium Trust,male,1,smart_tv,smart_tv,Osasco,São Paulo,Brazil,BR,South America,2024-02-21
14672,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1523.0,0,0,BR,1,92.22,0.965,0.343,1,Silver,High Trust,male,1,smart_tv,mobile_app,Porto Alegre,Rio Grande do Sul,Brazil,BR,South America,2026-05-30
14673,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,915.0,0,0,BR,1,131.46,0.995,0.324,3,Silver,High Trust,male,1,tablet,smart_tv,Fortaleza,Ceará,Brazil,BR,South America,2026-02-11
14674,2,2,0,2,0,2,Dual,Discover,1,0,0,0,1,0,0,335.0,0,0,BR,1,1137.71,0.792,0.321,87,Bronze,Medium Trust,male,1,mobile,web,Uberlândia,Minas Gerais,Brazil,BR,South America,2019-02-01
14675,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,701.0,0,0,BR,1,652.38,0.865,0.319,47,Silver,Medium Trust,male,1,desktop,mobile_app,Joinville,Santa Catarina,Brazil,BR,South America,2022-06-01
14676,3,2,1,2,0,3,Multi,PayPal,1,1,0,1,0,0,0,946.0,0,0,BR,1,1836.94,0.709,0.961,121,Bronze,Medium Trust,male,0,desktop,mobile_app,Recife,Pernambuco,Brazil,BR,South America,2016-04-27
14677,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1492.0,0,0,BR,1,253.55,0.806,0.386,13,Bronze,Medium Trust,male,1,smart_tv,partner,Belém,Pará,Brazil,BR,South America,2025-04-08
14678,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1311.0,0,0,BR,1,1109.99,0.797,0.205,121,Silver,Medium Trust,female,1,smart_tv,web,Fortaleza,Ceará,Brazil,BR,South America,2016-04-02
14679,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1158.0,0,0,BR,1,1589.42,0.854,0.241,171,Silver,Medium Trust,male,1,mobile,mobile_app,Goiânia,Goiás,Brazil,BR,South America,2012-02-09
14680,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,1036.0,0,0,BR,1,2544.38,0.951,0.87,175,Bronze,High Trust,male,0,smart_tv,mobile_app,Goiânia,Goiás,Brazil,BR,South America,2011-10-05
14681,2,2,0,2,0,2,Dual,Visa,1,1,0,0,0,0,0,246.0,0,0,BR,1,680.8,0.77,0.94,47,Bronze,Medium Trust,female,0,smart_tv,web,Fortaleza,Ceará,Brazil,BR,South America,2022-06-28
14682,2,2,0,2,0,2,Dual,Discover,1,0,0,0,1,0,0,1097.0,0,0,BR,1,219.13,0.806,0.386,20,Bronze,Medium Trust,female,1,desktop,smart_tv,Santa Maria,Rio Grande do Sul,Brazil,BR,South America,2024-09-29
14683,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1005.0,0,0,BR,1,1626.37,0.847,0.271,124,Silver,Medium Trust,female,1,mobile,smart_tv,Goiânia,Goiás,Brazil,BR,South America,2016-01-09
14684,2,2,0,2,0,1,Single,Visa,1,0,0,0,0,0,0,854.0,0,0,BR,1,1568.42,0.866,0.258,83,Silver,Medium Trust,male,1,mobile,web,Recife,Pernambuco,Brazil,BR,South America,2019-06-06
14685,3,3,0,3,0,3,Multi,Mastercard,1,1,0,0,1,0,0,1036.0,0,0,BR,1,2001.38,0.744,0.256,166,Silver,Medium Trust,male,1,desktop,smart_tv,Goiânia,Goiás,Brazil,BR,South America,2012-07-01
14686,3,3,0,2,0,3,Multi,Visa,1,1,0,1,0,0,0,1342.0,0,0,BR,1,154.79,0.975,0.322,1,Silver,High Trust,male,1,mobile,partner,Recife,Pernambuco,Brazil,BR,South America,2026-05-30
14687,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,BR,1,3291.91,0.783,0.282,175,Silver,Medium Trust,male,1,smart_tv,partner,Feira de Santana,Bahia,Brazil,BR,South America,2011-10-13
14688,1,1,0,1,0,1,Single,JCB,0,0,0,0,0,0,1,580.0,0,0,BR,1,1552.98,0.945,0.257,96,Silver,High Trust,female,1,mobile,web,Betim,Minas Gerais,Brazil,BR,South America,2018-05-04
14689,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1280.0,0,0,BR,1,571.57,0.79,0.308,30,Silver,Medium Trust,female,1,smart_tv,web,Curitiba,Paraná,Brazil,BR,South America,2023-11-25
14690,1,0,1,1,0,1,Single,American Express,0,0,1,0,0,0,0,1189.0,0,0,BR,1,108.52,0.96,0.372,3,Silver,Low Trust,female,1,desktop,smart_tv,Goiânia,Goiás,Brazil,BR,South America,2026-02-28
14691,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1280.0,0,0,BR,1,736.35,0.891,0.339,48,Bronze,Medium Trust,male,1,mobile,partner,Goiânia,Goiás,Brazil,BR,South America,2022-05-31
14692,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1219.0,0,0,BR,1,1902.64,0.822,0.957,105,Bronze,Medium Trust,male,0,desktop,web,Duque de Caxias,Rio de Janeiro,Brazil,BR,South America,2017-08-16
14693,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,BR,1,1753.26,0.734,0.195,145,Silver,Medium Trust,male,1,mobile,mobile_app,Fortaleza,Ceará,Brazil,BR,South America,2014-04-19
14694,2,2,0,1,0,2,Dual,PayPal,0,1,0,1,0,0,0,1219.0,0,0,BR,1,1226.44,0.886,0.275,80,Silver,Medium Trust,male,1,tablet,web,Goiânia,Goiás,Brazil,BR,South America,2019-09-07
14695,3,3,0,2,0,3,Multi,Mastercard,1,1,0,1,0,0,0,1036.0,0,0,BR,1,110.16,0.854,0.339,1,Bronze,Medium Trust,male,1,mobile,web,Caxias do Sul,Rio Grande do Sul,Brazil,BR,South America,2026-05-28
14696,2,2,0,2,0,2,Dual,American Express,1,0,1,0,0,0,0,885.0,0,0,BR,1,738.01,0.708,0.344,57,Bronze,Medium Trust,female,1,smart_tv,web,Campinas,São Paulo,Brazil,BR,South America,2021-08-31
14697,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,BR,1,1251.17,0.904,0.216,108,Silver,High Trust,female,1,tablet,web,Juiz de Fora,Minas Gerais,Brazil,BR,South America,2017-05-11
14698,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1342.0,0,0,BR,1,2447.83,0.851,0.184,183,Silver,Medium Trust,male,1,smart_tv,mobile_app,São Gonçalo,Rio de Janeiro,Brazil,BR,South America,2011-02-07
14699,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1401.0,0,0,BR,1,1408.43,0.821,0.289,131,Silver,Medium Trust,other,1,mobile,mobile_app,Recife,Pernambuco,Brazil,BR,South America,2015-06-22
14700,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1189.0,0,0,BR,1,2642.48,0.773,0.814,165,Bronze,Medium Trust,female,0,smart_tv,web,Manaus,Amazonas,Brazil,BR,South America,2012-08-12
14701,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1676.0,0,0,BR,1,723.23,0.809,0.288,53,Silver,Medium Trust,female,1,smart_tv,mobile_app,Pelotas,Rio Grande do Sul,Brazil,BR,South America,2021-12-12
14702,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,732.0,0,0,BR,1,638.03,0.907,0.309,57,Silver,High Trust,male,1,mobile,mobile_app,Belém,Pará,Brazil,BR,South America,2021-08-02
14703,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,BR,1,874.01,0.782,0.293,61,Bronze,Medium Trust,male,1,mobile,partner,Santo André,São Paulo,Brazil,BR,South America,2021-04-07
14704,2,2,0,2,0,1,Single,Mastercard,0,1,0,0,0,0,0,885.0,0,0,BR,1,1289.24,0.784,0.286,145,Silver,Medium Trust,female,1,mobile,smart_tv,Goiânia,Goiás,Brazil,BR,South America,2014-04-24
14705,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1370.0,0,0,BR,1,859.79,0.781,0.331,46,Bronze,Medium Trust,male,1,mobile,mobile_app,Betim,Minas Gerais,Brazil,BR,South America,2022-07-12
14706,2,2,0,2,0,2,Dual,Visa,1,1,0,0,0,0,0,1127.0,0,0,BR,1,3591.52,0.861,0.209,190,Silver,Medium Trust,female,1,smart_tv,mobile_app,Londrina,Paraná,Brazil,BR,South America,2010-07-15
14707,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,824.0,0,0,BR,1,3237.3,0.741,0.266,187,Silver,Medium Trust,female,1,mobile,smart_tv,São Gonçalo,Rio de Janeiro,Brazil,BR,South America,2010-10-13
14708,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,640.0,0,0,BR,1,2175.77,0.73,0.938,192,Bronze,Medium Trust,female,0,smart_tv,mobile_app,Belém,Pará,Brazil,BR,South America,2010-05-15
14709,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1158.0,0,0,BR,1,2048.87,0.936,0.282,118,Silver,High Trust,male,1,mobile,mobile_app,Belém,Pará,Brazil,BR,South America,2016-07-04
14710,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1036.0,0,0,BR,1,1017.57,0.776,0.316,80,Silver,Medium Trust,female,1,smart_tv,mobile_app,Fortaleza,Ceará,Brazil,BR,South America,2019-09-29
14711,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1250.0,0,0,BR,1,1721.32,0.761,0.194,174,Silver,Medium Trust,female,1,tablet,web,Fortaleza,Ceará,Brazil,BR,South America,2011-11-22
14712,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1036.0,0,0,BR,1,1411.29,0.892,0.254,111,Silver,Medium Trust,male,1,smart_tv,web,Manaus,Amazonas,Brazil,BR,South America,2017-02-04
14713,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,915.0,0,0,BR,1,1577.21,0.711,0.253,159,Silver,Medium Trust,female,1,smart_tv,partner,Curitiba,Paraná,Brazil,BR,South America,2013-02-04
14714,2,2,0,2,0,2,Dual,JCB,1,0,0,0,0,0,1,1036.0,0,0,BR,1,1674.64,0.749,0.205,165,Silver,Medium Trust,female,1,mobile,mobile_app,Goiânia,Goiás,Brazil,BR,South America,2012-08-28
14715,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,946.0,0,0,BR,1,133.76,0.732,0.466,2,Bronze,Medium Trust,female,1,mobile,web,Campinas,São Paulo,Brazil,BR,South America,2026-03-09
14716,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,977.0,0,0,BR,1,1553.77,0.808,0.911,119,Bronze,Medium Trust,female,0,desktop,web,Belém,Pará,Brazil,BR,South America,2016-06-22
14717,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,915.0,0,0,BR,1,2422.52,0.832,0.191,153,Silver,Medium Trust,female,1,tablet,mobile_app,Goiânia,Goiás,Brazil,BR,South America,2013-08-17
14718,2,2,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,BR,1,533.9,0.726,0.37,55,Bronze,Medium Trust,female,1,smart_tv,partner,Goiânia,Goiás,Brazil,BR,South America,2021-10-13
14719,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,1370.0,0,0,BR,1,3781.12,0.959,0.954,195,Bronze,High Trust,male,0,mobile,mobile_app,Belém,Pará,Brazil,BR,South America,2010-02-15
14720,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1127.0,0,0,BR,1,991.27,0.774,0.78,70,Bronze,Medium Trust,male,0,smart_tv,mobile_app,Manaus,Amazonas,Brazil,BR,South America,2020-07-13
14721,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1888.0,0,0,BR,1,1019.84,0.738,0.911,60,Bronze,Medium Trust,male,0,mobile,mobile_app,São Gonçalo,Rio de Janeiro,Brazil,BR,South America,2021-05-02
14722,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,1097.0,0,0,BR,1,1001.2,0.817,0.943,115,Bronze,Medium Trust,male,0,mobile,web,Fortaleza,Ceará,Brazil,BR,South America,2016-10-05
14723,2,2,0,2,0,1,Single,Visa,1,0,0,0,0,0,0,854.0,0,0,BR,1,1608.12,0.985,0.232,105,Silver,High Trust,female,1,mobile,smart_tv,Manaus,Amazonas,Brazil,BR,South America,2017-08-21
14724,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1189.0,0,0,BR,1,2191.34,0.75,0.261,154,Silver,Medium Trust,female,1,smart_tv,mobile_app,Canoas,Rio Grande do Sul,Brazil,BR,South America,2013-07-22
14725,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1401.0,0,0,BR,1,1601.45,0.705,0.309,104,Bronze,Medium Trust,male,1,desktop,mobile_app,Fortaleza,Ceará,Brazil,BR,South America,2017-09-26
14726,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1280.0,0,0,BR,1,457.25,0.99,0.309,40,Silver,High Trust,female,1,desktop,web,Goiânia,Goiás,Brazil,BR,South America,2023-01-02
14727,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1280.0,0,0,BR,1,746.45,0.987,0.335,64,Silver,High Trust,male,1,smart_tv,smart_tv,Salvador,Bahia,Brazil,BR,South America,2021-01-27
14728,2,2,0,2,0,1,Single,Visa,1,0,0,0,0,0,0,640.0,0,0,BR,1,1176.46,0.933,0.818,69,Bronze,High Trust,male,0,smart_tv,smart_tv,Goiânia,Goiás,Brazil,BR,South America,2020-08-07
14729,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1189.0,0,0,BR,1,3161.45,0.758,0.247,188,Silver,Medium Trust,female,1,tablet,smart_tv,Vitória da Conquista,Bahia,Brazil,BR,South America,2010-09-19
14730,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,580.0,0,0,BR,1,798.1,0.702,0.407,52,Bronze,Medium Trust,female,1,tablet,mobile_app,Goiânia,Goiás,Brazil,BR,South America,2022-01-19
14731,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,977.0,0,0,BR,1,1432.34,0.788,0.262,107,Silver,Medium Trust,male,1,smart_tv,partner,Belo Horizonte,Minas Gerais,Brazil,BR,South America,2017-06-28
14732,1,1,0,1,0,1,Single,JCB,0,0,0,0,0,0,1,793.0,0,0,BR,1,3263.59,0.776,0.235,170,Silver,Medium Trust,male,1,mobile,mobile_app,Curitiba,Paraná,Brazil,BR,South America,2012-03-25
14733,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,1189.0,0,0,BR,1,3594.97,0.924,0.181,194,Gold,High Trust,male,1,desktop,smart_tv,Vitória da Conquista,Bahia,Brazil,BR,South America,2010-03-26
14734,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,1189.0,0,0,BR,1,527.15,0.912,0.316,30,Silver,High Trust,female,1,desktop,web,Santo André,São Paulo,Brazil,BR,South America,2023-11-09
14735,2,2,0,1,0,2,Dual,PayPal,0,0,0,1,0,0,1,1219.0,0,0,BR,1,243.88,0.827,0.336,19,Bronze,Medium Trust,male,1,smart_tv,mobile_app,Florianópolis,Santa Catarina,Brazil,BR,South America,2024-10-20
14736,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,1158.0,0,0,BR,1,1400.91,0.706,0.288,114,Bronze,Medium Trust,male,1,smart_tv,smart_tv,Fortaleza,Ceará,Brazil,BR,South America,2016-11-14
14737,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,824.0,0,0,BR,1,2932.07,0.725,0.199,196,Silver,Medium Trust,female,1,smart_tv,web,Blumenau,Santa Catarina,Brazil,BR,South America,2010-01-08
14738,1,1,0,1,0,1,Single,JCB,0,0,0,0,0,0,1,946.0,0,0,BR,1,2460.65,0.934,0.77,174,Bronze,High Trust,female,0,mobile,smart_tv,Manaus,Amazonas,Brazil,BR,South America,2011-11-22
14739,3,3,0,3,0,2,Dual,Visa,1,0,0,0,0,0,1,640.0,0,0,BR,1,115.55,0.993,0.859,1,Bronze,High Trust,female,0,desktop,web,Belém,Pará,Brazil,BR,South America,2026-05-30
14740,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,488.0,0,0,BR,1,1951.35,0.773,0.316,111,Silver,Medium Trust,male,1,smart_tv,web,Betim,Minas Gerais,Brazil,BR,South America,2017-02-06
14741,1,0,1,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,793.0,0,0,BR,1,918.74,0.885,0.336,83,Silver,Low Trust,male,1,smart_tv,web,Belém,Pará,Brazil,BR,South America,2019-06-21
14742,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1431.0,0,0,BR,1,1691.85,0.831,0.192,141,Silver,Medium Trust,male,1,desktop,partner,Vitória da Conquista,Bahia,Brazil,BR,South America,2014-08-06
14743,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1492.0,0,0,BR,1,1624.96,0.965,0.211,134,Gold,High Trust,male,1,mobile,web,Fortaleza,Ceará,Brazil,BR,South America,2015-03-17
14744,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,701.0,0,0,BR,1,2206.94,0.785,0.83,136,Bronze,Medium Trust,female,0,mobile,web,São Paulo,São Paulo,Brazil,BR,South America,2015-01-04
14745,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1158.0,0,0,BR,1,971.36,0.773,0.325,55,Bronze,Medium Trust,male,1,smart_tv,partner,Vitória da Conquista,Bahia,Brazil,BR,South America,2021-10-07
14746,2,2,0,2,0,1,Single,Mastercard,0,1,0,0,0,0,0,1189.0,0,0,BR,1,3532.89,0.904,0.24,189,Silver,High Trust,male,1,mobile,partner,Fortaleza,Ceará,Brazil,BR,South America,2010-08-02
14747,2,2,0,2,0,1,Single,Mastercard,0,1,0,0,0,0,0,1401.0,0,0,BR,1,2396.36,0.947,0.15,191,Gold,High Trust,female,1,mobile,smart_tv,Goiânia,Goiás,Brazil,BR,South America,2010-06-13
14748,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,732.0,0,0,BR,1,2807.74,0.914,0.256,143,Silver,High Trust,female,1,tablet,web,São Paulo,São Paulo,Brazil,BR,South America,2014-06-30
14749,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,977.0,0,0,BR,1,998.36,0.72,0.373,52,Bronze,Medium Trust,female,1,desktop,partner,Ponta Grossa,Paraná,Brazil,BR,South America,2022-01-23
14750,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1066.0,0,0,BR,1,83.16,0.893,0.41,1,Bronze,Medium Trust,female,1,smart_tv,mobile_app,Porto Alegre,Rio Grande do Sul,Brazil,BR,South America,2026-05-30
14751,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,1097.0,0,0,BR,1,3762.82,0.866,0.225,189,Silver,Medium Trust,male,1,smart_tv,web,Betim,Minas Gerais,Brazil,BR,South America,2010-08-08
14752,2,2,0,1,1,2,Dual,Mastercard,0,1,0,0,0,1,0,1189.0,0,0,BR,1,1795.89,0.994,0.277,96,Silver,High Trust,female,1,desktop,mobile_app,Recife,Pernambuco,Brazil,BR,South America,2018-05-11
14753,2,2,0,2,0,2,Dual,Mastercard,1,1,0,0,0,0,0,1.0,0,1,BR,1,1635.58,0.922,0.922,107,Bronze,High Trust,male,0,smart_tv,web,Recife,Pernambuco,Brazil,BR,South America,2017-06-04
14754,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,246.0,0,0,BR,1,795.84,0.886,0.293,89,Silver,Medium Trust,female,1,desktop,web,Belém,Pará,Brazil,BR,South America,2018-12-29
14755,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,BR,1,1728.32,0.731,0.262,152,Silver,Medium Trust,female,1,desktop,web,Juiz de Fora,Minas Gerais,Brazil,BR,South America,2013-09-11
14756,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1127.0,0,0,BR,1,3511.0,0.948,0.158,196,Gold,High Trust,male,1,smart_tv,smart_tv,Vitória da Conquista,Bahia,Brazil,BR,South America,2010-01-05
14757,2,2,0,2,0,1,Single,Visa,1,0,0,0,0,0,0,1127.0,0,0,BR,1,2136.06,0.754,0.265,133,Silver,Medium Trust,male,1,mobile,mobile_app,Manaus,Amazonas,Brazil,BR,South America,2015-04-04
14758,1,1,0,1,0,1,Single,JCB,0,0,0,0,0,0,1,701.0,0,0,BR,1,2147.16,0.892,0.209,133,Silver,Medium Trust,female,1,smart_tv,partner,Goiânia,Goiás,Brazil,BR,South America,2015-04-07
14759,2,2,0,1,0,2,Dual,PayPal,0,1,0,1,0,0,0,1311.0,0,0,BR,1,2582.35,0.992,0.136,165,Gold,High Trust,male,1,desktop,web,Manaus,Amazonas,Brazil,BR,South America,2012-08-25
14760,1,0,1,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1311.0,0,0,BR,1,863.89,0.775,0.372,69,Bronze,Low Trust,male,1,smart_tv,mobile_app,Belém,Pará,Brazil,BR,South America,2020-08-14
14761,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,580.0,0,0,BR,1,1223.07,0.998,0.214,136,Silver,High Trust,male,1,desktop,web,Feira de Santana,Bahia,Brazil,BR,South America,2015-01-01
14762,2,2,0,2,0,2,Dual,Mastercard,0,1,0,0,0,0,1,519.0,0,0,BR,1,2767.78,0.834,0.276,150,Silver,Medium Trust,female,1,mobile,mobile_app,Vitória da Conquista,Bahia,Brazil,BR,South America,2013-11-05
14763,3,3,0,3,0,2,Dual,Visa,1,1,0,0,0,0,0,1250.0,0,0,BR,1,3243.9,0.857,0.192,183,Silver,Medium Trust,female,1,desktop,web,Goiânia,Goiás,Brazil,BR,South America,2011-02-23
14764,2,2,0,0,1,2,Dual,PayPal,0,0,0,1,0,1,0,793.0,0,0,BR,1,1110.85,0.823,0.305,74,Bronze,Medium Trust,male,1,smart_tv,web,Santa Maria,Rio Grande do Sul,Brazil,BR,South America,2020-03-12
14765,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1370.0,0,0,BR,1,1961.05,0.817,0.864,109,Bronze,Medium Trust,male,0,mobile,mobile_app,São José,Santa Catarina,Brazil,BR,South America,2017-04-11
14766,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,885.0,0,0,BR,1,2873.59,0.83,0.221,194,Silver,Medium Trust,male,1,mobile,partner,Goiânia,Goiás,Brazil,BR,South America,2010-03-16
14767,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,762.0,0,0,BR,1,198.8,0.854,0.397,10,Bronze,Medium Trust,female,1,mobile,mobile_app,Niterói,Rio de Janeiro,Brazil,BR,South America,2025-07-21
14768,3,3,0,3,0,3,Multi,Visa,1,1,1,0,0,0,0,274.0,0,0,BR,1,884.2,0.88,0.247,56,Silver,Medium Trust,male,1,mobile,smart_tv,Belém,Pará,Brazil,BR,South America,2021-09-18
14769,2,2,0,2,0,2,Dual,Visa,1,1,0,0,0,0,0,215.0,0,0,BR,1,396.31,0.983,0.242,23,Silver,High Trust,female,1,desktop,web,Manaus,Amazonas,Brazil,BR,South America,2024-06-30
14770,2,2,0,2,0,2,Dual,Discover,1,0,0,0,1,0,0,154.0,0,0,BR,1,2418.78,0.924,0.183,134,Gold,High Trust,female,1,smart_tv,web,Recife,Pernambuco,Brazil,BR,South America,2015-03-06
14771,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1462.0,0,0,BR,1,1233.6,1.0,0.199,123,Silver,High Trust,female,1,tablet,smart_tv,Londrina,Paraná,Brazil,BR,South America,2016-02-17
14772,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,1250.0,0,0,BR,1,674.75,0.796,0.374,49,Bronze,Medium Trust,male,1,mobile,mobile_app,Betim,Minas Gerais,Brazil,BR,South America,2022-04-21
14773,2,2,0,2,0,1,Single,Visa,1,0,0,0,0,0,0,946.0,0,0,BR,1,176.09,0.876,0.352,9,Bronze,Medium Trust,other,1,desktop,web,Pelotas,Rio Grande do Sul,Brazil,BR,South America,2025-08-07
14774,1,1,0,1,0,1,Single,JCB,0,0,0,0,0,0,1,701.0,0,0,BR,1,536.06,0.87,0.28,47,Silver,Medium Trust,male,1,mobile,web,Feira de Santana,Bahia,Brazil,BR,South America,2022-06-08
14775,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1066.0,0,0,BR,1,2923.67,0.94,0.195,186,Gold,High Trust,male,1,mobile,mobile_app,Pelotas,Rio Grande do Sul,Brazil,BR,South America,2010-11-25
14776,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1342.0,0,0,BR,1,691.92,0.921,0.274,51,Silver,High Trust,male,1,mobile,mobile_app,Feira de Santana,Bahia,Brazil,BR,South America,2022-02-09
14777,2,2,0,2,0,1,Single,American Express,0,0,1,0,0,0,0,1.0,0,1,BR,1,1507.88,0.802,0.209,141,Silver,Medium Trust,male,1,mobile,web,Fortaleza,Ceará,Brazil,BR,South America,2014-08-15
14778,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1036.0,0,0,BR,1,1363.22,0.759,0.238,145,Silver,Medium Trust,female,1,smart_tv,web,Belém,Pará,Brazil,BR,South America,2014-04-02
14779,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,BR,1,3318.04,0.726,0.251,194,Silver,Medium Trust,male,1,mobile,web,Goiânia,Goiás,Brazil,BR,South America,2010-03-06
