ContentKey,FilmID,Title,Revenue,Budget,ROI,ProfitMargin,RevenuePerMinute,Rating,RatingCategory,VoteCount,Popularity,Runtime,ContentType,AgeRating,IsAdult,BudgetCategory,Language,LanguageISO,IsInCollection,CollectionName,ReleaseYear,ReleaseQuarter,StreamingYear,StreamingMonth,StreamingQuarter,DaysSinceStreaming,CategoryCount,PrimaryCategory,AllCategories,PrimaryGenreGroup,AllGenreGroups,CastSize,AvgCastPopularity,TotalCastAwards,TopActorName,TopActorNationality,TopActorGender,TopActorPopularity,AllActors,OriginCountry,ContentSource,Tagline
4965,2003364,Frozen Edge Begins,28061308,11760316,1.3861,0.5809,298524.55,7.381,Good,135,2.1834,94,Movie,PG-13,0,Low,English,en,0,,1975,,2021,10,4,1702,2,Thriller,Thriller | Psychological,Horror & Suspense,Horror & Suspense,4,4.13,0,Thomas Davis,US,male,4.03,Thomas Davis | James Rodriguez | William Jones | Brandon Martin,US,Original,
4966,2003365,War Awakens,12057560,16107977,-0.2515,-0.3359,120575.6,6.165,Average,1949,7.1855,100,Movie,R,0,Low,English,en,0,,2010,1.0,2024,8,3,654,1,Crime,Crime,Narrative,Narrative,6,5.12,0,Barbara Lee,US,female,1.58,Barbara Lee | Joshua Smith | Amanda Moore | Joshua Lopez | Lisa Martinez,US,Licensed,Every legend has a beginning.
4967,2003366,Ancient Core Returns,51552639,38307595,0.3458,0.2569,312440.24,6.439,Average,61,3.0657,165,Movie,PG,0,Mid,English,en,0,,2013,1.0,2024,9,3,628,1,Adventure,Adventure,Action & Spectacle,Action & Spectacle,7,4.65,3,Tyler Taylor,US,male,3.56,Tyler Taylor | Michael Miller | Christopher Williams | Melissa Anderson | Linda Davis,US,Licensed,Fear can hold you prisoner. Hope can set you free.
4968,2003367,Eternal Dream Returns,37770224,32293766,0.1696,0.145,277722.24,6.105,Average,4200,59.0053,136,Movie,R,0,Mid,English,en,0,,2016,1.0,2023,4,2,1137,2,Action,Action | Action & Adventure,Action & Spectacle,Action & Spectacle,7,8.63,0,Mary Johnson,US,female,12.27,Mary Johnson | Melissa Moore | Jessica Taylor | Karen Jackson | Susan Martin,US,Licensed,Expect the unexpected.
4969,2003368,Shadow City Begins,35662383,20653159,0.7267,0.4209,287599.86,5.805,Average,295,4.2521,124,Movie,R,0,Mid,English,en,0,,2018,1.0,2026,5,2,28,1,Drama,Drama,Narrative,Narrative,5,8.47,0,Emily Rodriguez,US,female,23.84,Emily Rodriguez | Aaron Taylor | Rebecca Moore | Ashley Martinez | Lisa Garcia,US,Licensed,Be afraid. Be very afraid.
4970,2003369,Path Unbound,7246825,4784963,0.5145,0.3397,108161.57,6.572,Good,206,2.1842,67,Movie,R,0,Micro,English,en,1,Harry Potter Collection,2020,1.0,2026,4,2,46,1,Romance,Romance,Light & Feel-Good,Light & Feel-Good,3,3.73,0,Mary Johnson,US,female,1.27,Mary Johnson | John Wilson | Tyler Smith,US,Licensed,Fear can hold you prisoner. Hope can set you free.
4971,2003370,Distant Oath Uprising,78864799,49424874,0.5956,0.3733,1232262.48,5.513,Average,831,28.6011,64,Movie,R,0,Mid,English,en,0,,1975,,2026,1,1,126,1,Drama,Drama,Narrative,Narrative,7,3.98,0,Sarah Johnson,US,female,0.55,Sarah Johnson | Ashley Jackson | Jessica Brown | Mary Martinez | Joshua Williams,US,Co-production,The adventure begins.
4972,2003371,Throne Descent,4642304,1492403,2.1106,0.6785,56613.46,5.686,Average,279,0.5634,82,Movie,PG-13,0,Micro,English,en,0,,2007,,2026,3,1,72,1,Science Fiction,Science Fiction,Action & Spectacle,Action & Spectacle,5,2.16,0,Susan Garcia,US,female,1.08,Susan Garcia | Aaron Moore | Adam Taylor | Betty Rodriguez | Patricia Williams,US,Licensed,Justice has a new face.
4973,2003372,Crimson Gate Revenge,55307292,67299867,-0.1782,-0.2168,621430.25,5.719,Average,46,1.2934,89,Movie,G,0,High,Japanese,ja,1,Evangelion Collection,2024,1.0,2024,11,4,559,2,Action,Action | Kids,Action & Spectacle,Action & Spectacle | Family & Fantasy,4,5.16,0,Taro Tanaka,JP,male,4.47,Taro Tanaka | Hiroshi Ito | Nao Yamamoto | Nao Kato,JP,Licensed,
4974,2003373,The Golden Force,75904957,50139204,0.5139,0.3394,1012066.09,6.159,Average,689,7.8178,75,Movie,PG-13,0,Mid,English,en,0,,2024,1.0,2025,10,4,228,1,Crime,Crime,Narrative,Narrative,5,2.09,1,Jennifer Brown,US,female,2.27,Jennifer Brown | Thomas Anderson | Ashley Anderson | Tyler Davis | Patricia Rodriguez,US,Licensed,Expect the unexpected.
4975,2003374,Final Path,29900499,28338208,0.0551,0.0522,314742.09,3.977,Poor,498,15.0194,95,Movie,PG,0,Mid,German,de,0,,2023,1.0,2024,10,4,585,1,Fantasy,Fantasy,Family & Fantasy,Family & Fantasy,7,3.98,0,Nora Carvalho,AT,female,8.89,Nora Carvalho | Riley Souza | Blake Silva | Luna Pereira | Alex Costa,AT,Licensed,Fear can hold you prisoner. Hope can set you free.
4976,2003375,The Iron Echo,1647818,864036,0.9071,0.4756,16644.63,7.252,Good,271,4.0438,99,Movie,PG-13,0,Micro,Italian,it,0,,2000,,2025,9,3,251,2,Horror,Horror | Cult Classic,Horror & Suspense,Horror & Suspense | Arts & Culture,4,3.74,0,Sofia Mancini,IT,female,9.11,Sofia Mancini | Sara Greco | Francesco Mancini | Riccardo Conti,IT,Licensed,A story that will never be forgotten.
4977,2003376,The Sacred Oath,498445,976616,-0.4896,-0.9593,8171.23,7.072,Good,133,2.8228,61,Series,R,0,Micro,French,fr,0,,2022,1.0,2024,5,2,745,1,Mystery,Mystery,Horror & Suspense,Horror & Suspense,4,14.27,0,Marie Bernard,FR,female,11.15,Marie Bernard | Riley Costa | Jean Reno | Aria Lima,FR,Licensed,Be afraid. Be very afraid.
4978,2003377,Ancient Legacy Descent,52379501,35402592,0.4795,0.3241,440163.87,6.779,Good,150,3.757,119,Movie,PG,0,Mid,French,fr,0,,2020,1.0,2025,12,4,178,2,Drama,Drama | Romance,Narrative,Narrative | Light & Feel-Good,7,4.81,0,Christophe Simon,FR,male,4.21,Christophe Simon | Nora Alves | Luna Santos | Sophie Lefebvre | Xavier Petit,FR,Licensed,Based on the incredible true story.
4979,2003378,Dark Mirror Falls,68170223,53330737,0.2783,0.2177,439807.89,6.357,Average,22,0.4422,155,Movie,PG,0,Mid,English,en,0,,2025,1.0,2026,5,2,0,1,Drama,Drama,Narrative,Narrative,4,3.26,0,Rebecca Johnson,US,female,1.37,Rebecca Johnson | Barbara Smith | Brian Hernandez | William Wilson,US,Original,
4980,2003379,Throne Begins,5787473,2349493,1.4633,0.594,44864.13,7.649,Great,383,3.093,129,Movie,PG-13,0,Micro,English,en,0,,2011,1.0,2025,6,2,352,2,Romance,Romance | LGBTQ+,Light & Feel-Good,Light & Feel-Good | Narrative,4,3.8,0,Samuel Martin,US,male,7.38,Samuel Martin | Joshua Davis | Mary Wilson | Stephanie Rodriguez,US,Licensed,Expect the unexpected.
4981,2003380,Rogue Core,62075555,53650996,0.157,0.1357,738994.7,6.003,Average,589,3.1347,84,Movie,R,0,Mid,English,en,1,Back to the Future Collection,2007,,2022,11,4,1304,1,Adventure,Adventure,Action & Spectacle,Action & Spectacle,3,4.84,0,Thomas Williams,US,male,0.84,Thomas Williams | Betty Hernandez | Stephanie Hernandez,US,Licensed,Expect the unexpected.
4982,2003381,Silent Ghost Begins,11742,31596,-0.6284,-1.6909,978.5,6.247,Average,15354,48.1239,12,Short Film,PG-13,0,Micro,English,en,1,Harry Potter Collection,2015,1.0,2025,6,2,347,1,Drama,Drama,Narrative,Narrative,1,2.2,0,Daniel Moore,US,male,2.2,Daniel Moore,AU,Licensed,The adventure begins.
4983,2003382,Fallen Force,10000,13161,-0.2402,-0.3161,714.29,8.366,Great,7438,16.349,14,Short Film,PG,0,Micro,English,en,0,,2006,,2023,9,3,974,1,Short Film,Short Film,Arts & Culture,Arts & Culture,2,6.42,0,Barbara Anderson,US,female,7.14,Barbara Anderson | Jae-won Jung,US,Licensed,Be afraid. Be very afraid.
4984,2003383,Silent Promise Ends,4851325,5102783,-0.0493,-0.0518,47100.24,6.85,Good,2741,27.0638,103,Movie,R,0,Low,English,en,0,,1997,,2026,2,1,104,2,Action,Action | Disaster,Action & Spectacle,Action & Spectacle,7,8.18,1,Patricia Lopez,US,female,2.81,Patricia Lopez | Christopher Brown | Aaron Wilson | Emily Martin | Stephanie Martinez,US,Original,Be afraid. Be very afraid.
4985,2003384,Silent Hunter,11011900,7217414,0.5257,0.3446,157312.86,6.507,Good,701,17.3939,70,Movie,PG,0,Low,Japanese,ja,0,,1988,,2025,9,3,265,2,Drama,Drama | Action,Narrative,Narrative | Action & Spectacle,6,5.44,0,Mei Yamada,JP,female,3.71,Mei Yamada | Nana Sasaki | Kazuki Yamada | Ryu Sasaki | Miku Matsumoto,JP,Licensed,Every legend has a beginning.
4986,2003385,Final Drift Forever,293928,552680,-0.4682,-0.8803,3378.48,6.427,Average,689,1.7019,87,Documentary,PG,0,Micro,Korean,ko,0,,1967,,2025,5,2,371,1,Sports,Sports,Action & Spectacle,Action & Spectacle,3,2.36,0,Ji-ho Lim,KR,male,1.1,Ji-ho Lim | Min-ji Cho | So-yeon Yoon,KR,Co-production,
4987,2003386,Shadow Tide Chronicles,4516816,4034999,0.1194,0.1067,39276.66,6.195,Average,2051,15.5951,115,Movie,PG-13,0,Micro,English,en,0,,1998,,2022,10,4,1308,1,Action,Action,Action & Spectacle,Action & Spectacle,6,7.38,0,Patricia Jackson,US,female,2.7,Patricia Jackson | Stephanie Smith | Nancy Hernandez | Christopher Williams | Patricia Garcia,US,Licensed,The world will never be the same.
4988,2003387,Phantom Signal Unchained,18042314,8223171,1.1941,0.5442,205026.3,5.582,Average,424,6.4144,88,Movie,G,0,Low,English,en,0,,1991,,2024,5,2,741,2,Kids,Kids | Science Fiction,Family & Fantasy,Family & Fantasy | Action & Spectacle,4,6.1,0,Jessica Thomas,US,female,4.5,Jessica Thomas | Thomas Brown | Brandon Wilson | Linda Martin,US,Original,
4989,2003388,Neon Oath Reloaded,347310,1397480,-0.7515,-3.0237,6314.73,2.545,Poor,5861,69.0716,55,Series,R,0,Micro,Portuguese,pt,0,,1997,,2025,11,4,183,1,Drama,Drama,Narrative,Narrative,6,7.34,0,Logan Santos,BR,male,1.16,Logan Santos | Chloe Silva | Quinn Alves | Nora Lima | Morgan Alves,BR,Licensed,Justice has a new face.
4990,2003389,Twisted Mark Descent,119175098,91230344,0.3063,0.2345,1471297.51,5.077,Average,159,1.6029,81,Movie,PG-13,0,High,Japanese,ja,0,,2025,1.0,2025,6,2,334,2,Crime,Crime | Mystery,Narrative,Narrative | Horror & Suspense,7,3.75,2,Luna Ferreira,BR,female,1.01,Luna Ferreira | Yui Inoue | Ashley Lee | Eric Thomas | Alex Alves,JP,Licensed,Every legend has a beginning.
4991,2003390,The Fading Promise,1134253,1200384,-0.0551,-0.0583,18904.22,4.932,Poor,1030,25.5762,60,Movie,R,0,Micro,Italian,it,1,Dollars Trilogy,1995,,2025,11,4,205,1,Adventure,Adventure,Action & Spectacle,Action & Spectacle,7,6.81,0,Chiara Marino,IT,female,10.02,Chiara Marino | Chiara Bruno | Andrea Colombo | Davide Marino | Aurora Bianchi,IT,Co-production,This time it's personal.
4992,2003391,Electric Sky Reforged,24792074,11265909,1.2006,0.5456,284966.37,5.888,Average,824,8.3549,87,Movie,NC-17,1,Low,English,en,0,,2020,1.0,2024,10,4,604,2,Documentary,Documentary | History,Arts & Culture,Arts & Culture,3,5.17,0,Rebecca Miller,US,female,2.88,Rebecca Miller | Joshua Hernandez | Kevin Rodriguez,US,Co-production,The world will never be the same.
4993,2003392,Promise Unchained,9788423,14029414,-0.3023,-0.4333,119371.01,5.254,Average,52,2.4066,82,Movie,PG,0,Low,English,en,0,,2024,1.0,2026,1,1,130,2,Documentary,Documentary | History,Arts & Culture,Arts & Culture,5,4.33,0,Thomas Thomas,US,male,3.14,Thomas Thomas | Aaron Wilson | Tyler Lopez | Karen Brown | Stephanie Johnson,US,Licensed,Expect the unexpected.
4994,2003393,Broken Blood,38056281,16719796,1.2761,0.5607,422847.57,5.187,Average,1022,49.1916,90,Movie,PG-13,0,Low,English,en,0,,2008,,2024,9,3,633,1,Adventure,Adventure,Action & Spectacle,Action & Spectacle,4,4.64,1,Sarah Moore,US,female,2.58,Sarah Moore | Thomas Lopez | Richard Thomas | Jack Walker,GB,Licensed,"In space, no one can hear you scream."
4995,2003394,Phantom Path,10000,5000,1.0,0.5,909.09,5.954,Average,3921,62.192,11,Short Film,R,0,Micro,English,en,0,,1951,,2025,8,3,288,1,Cult Classic,Cult Classic,Arts & Culture,Arts & Culture,3,2.76,0,Karen Rodriguez,US,female,2.17,Karen Rodriguez | Melissa Davis | Sarah Rodriguez,US,Licensed,Love. Betrayal. Redemption.
4996,2003395,Distant City Reckoning,60462742,60383256,0.0013,0.0013,491567.01,4.367,Poor,4638,97.5647,123,Movie,PG-13,0,High,French,fr,0,,2014,1.0,2022,1,1,1607,1,Disaster,Disaster,Action & Spectacle,Action & Spectacle,5,2.74,0,Aria Oliveira,BE,female,2.13,Aria Oliveira | Nicolas Garcia | Philippe Richard | Julie Laurent | Philippe Garcia,BE,Licensed,The adventure begins.
4997,2003396,The Rusted Gate,688869,1049536,-0.3436,-0.5236,34443.45,7.078,Good,1138,13.6515,20,Series,PG-13,0,Micro,Portuguese,pt,0,,2005,,2025,4,2,396,1,TV Movie,TV Movie,Narrative,Narrative,4,3.44,0,John Wilson,US,male,4.36,John Wilson | James Taylor | Eric Wilson | Patricia Taylor,PT,Original,
4998,2003397,Phantom Bridge,155658538,65676294,1.3701,0.5781,1153026.21,6.977,Good,4631,24.4346,135,Movie,R,0,High,Japanese,ja,0,,2024,1.0,2025,6,2,353,2,Adventure,Adventure | Animation,Action & Spectacle,Action & Spectacle | Family & Fantasy,4,1.32,3,Sandra Williams,US,female,0.5,Sandra Williams | Blake Souza | Sofia Lima | Christopher Moore,JP,Original,This time it's personal.
4999,2003398,Electric Tide Reckoning,6489456,6645332,-0.0235,-0.024,43553.4,6.422,Average,162,2.4605,149,Movie,PG-13,0,Low,English,en,0,,2025,1.0,2025,3,1,446,2,Action,Action | Thriller,Action & Spectacle,Action & Spectacle | Horror & Suspense,6,3.59,0,Sandra Brown,US,female,2.38,Sandra Brown | Eric Jackson | Mary Martinez | David Lee | Emily Jones,US,Licensed,"In space, no one can hear you scream."
5000,2003399,Hollow Night Falls,27923013,12081200,1.3113,0.5673,260962.74,6.045,Average,72,3.3299,107,Movie,R,0,Low,English,en,0,,2020,1.0,2026,5,2,2,2,Science Fiction,Science Fiction | Superhero,Action & Spectacle,Action & Spectacle,6,4.44,0,Jessica Lopez,US,female,5.05,Jessica Lopez | Sarah Brown | Adam Jones | Barbara Miller | Mary Williams,US,Licensed,Some stories last forever.
5001,2003400,Last Road Forever,76196257,30478056,1.5,0.6,761962.57,6.802,Good,1959,22.9512,100,Movie,R,0,Mid,Japanese,ja,0,,2001,,2024,1,1,874,2,Drama,Drama | Thriller,Narrative,Narrative | Horror & Suspense,3,4.37,0,Haruka Watanabe,JP,female,2.3,Haruka Watanabe | Yuki Kobayashi | Shin Sato,JP,Co-production,
5002,2003401,The Infinite Heart,7478733,4883723,0.5314,0.347,76313.6,8.391,Great,313,9.8607,98,Movie,PG-13,0,Micro,English,en,1,James Bond Collection,1983,,2026,4,2,53,1,Drama,Drama,Narrative,Narrative,7,2.38,0,Melissa Miller,US,female,4.44,Melissa Miller | Lisa Jackson | Karen Smith | Daniel Miller | Andrew Anderson,GB,Original,Expect the unexpected.
5003,2003402,The Hidden Ridge,50129210,21842250,1.2951,0.5643,539023.76,5.548,Average,1670,5.9007,93,Movie,G,0,Mid,English,en,1,Marvel Cinematic Universe,2004,,2024,9,3,614,2,Science Fiction,Science Fiction | Disaster,Action & Spectacle,Action & Spectacle,4,9.13,0,Daniel Lee,US,male,11.32,Daniel Lee | Adam Jones | John Thomas | Samuel Brown,US,Licensed,Be afraid. Be very afraid.
5004,2003403,Dark Bridge,17249759,20607437,-0.1629,-0.1947,137998.07,6.389,Average,1649,50.2107,125,Movie,PG-13,0,Mid,English,en,0,,2009,,2023,9,3,986,1,Adventure,Adventure,Action & Spectacle,Action & Spectacle,6,4.52,1,Adam Thomas,US,male,5.27,Adam Thomas | Jennifer Smith | Lisa Lee | Joshua Hernandez | Emily Williams,US,Licensed,
5005,2003404,Frozen Path Unleashed,2727991,4511964,-0.3954,-0.654,101036.7,7.05,Good,671,1.479,27,Series,R,0,Micro,English,en,0,,2009,,2025,12,4,165,2,Thriller,Thriller | Mystery,Horror & Suspense,Horror & Suspense,5,5.89,0,Brian Thomas,US,male,12.46,Brian Thomas | Michael Thomas | Emily Taylor | Amanda Martinez | Karen Wilson,US,Licensed,The world will never be the same.
5006,2003405,Wild Blood Reborn,847975,2793854,-0.6965,-2.2947,21742.95,6.474,Average,14502,105.5098,39,Series,G,0,Micro,English,en,0,,2024,1.0,2025,10,4,233,2,Kids,Kids | TV Movie,Family & Fantasy,Family & Fantasy | Narrative,3,26.73,0,Robin Williams,US,male,73.0,Robin Williams | John Anderson | Sandra Miller,US,Licensed,This time it's personal.
5007,2003406,The Phantom World,34508929,20599039,0.6753,0.4031,367116.27,6.491,Average,109,1.0849,94,Movie,PG,0,Mid,English,en,0,,1998,,2024,3,1,807,1,War,War,Action & Spectacle,Action & Spectacle,3,5.54,0,Betty Hernandez,US,female,4.04,Betty Hernandez | Dorothy Jackson | Jessica Thomas,US,Licensed,The adventure begins.
5008,2003407,Kingdom Unbound,9722714,5817466,0.6713,0.4017,79046.46,7.652,Great,598,7.9244,123,Movie,NC-17,1,Low,English,en,0,,2024,1.0,2026,3,1,64,2,Adventure,Adventure | Disaster,Action & Spectacle,Action & Spectacle,4,5.93,0,Stephanie Lopez,US,female,14.32,Stephanie Lopez | Rebecca Smith | Kevin Lopez | Jessica Wilson,US,Licensed,
5009,2003408,Twisted Night,90589324,36407521,1.4882,0.5981,1509822.07,6.88,Good,799,3.7009,60,Movie,G,0,Mid,Japanese,ja,1,Your Name Collection,2024,1.0,2024,10,4,603,2,Action,Action | Kids,Action & Spectacle,Action & Spectacle | Family & Fantasy,3,4.29,0,Hiroshi Ito,JP,male,2.39,Hiroshi Ito | Aoi Kato | Sakura Inoue,JP,Licensed,Some stories last forever.
5010,2003409,Silent Force Unbound,30960984,18147083,0.7061,0.4139,297701.77,5.677,Average,28,0.3967,104,Movie,PG,0,Low,French,fr,0,,2016,1.0,2026,1,1,133,2,Drama,Drama | Biographical,Narrative,Narrative | Arts & Culture,4,6.68,0,Riley Santos,BE,male,3.1,Riley Santos | Riley Silva | Eric Bernard | Christophe Michel,FR,Licensed,Some stories last forever.
5011,2003410,Signal Revenge,14758540,8131617,0.815,0.449,132959.82,7.793,Great,4512,31.655,111,Movie,PG-13,0,Low,Italian,it,1,Dollars Trilogy,1940,,2026,1,1,142,2,Comedy,Comedy | Romance,Light & Feel-Good,Light & Feel-Good,4,4.02,0,Henry Smith,GB,male,8.65,Henry Smith | Morgan Carvalho | Taro Yamaguchi | Layla Costa,IT,Licensed,
5012,2003411,Night Unbound,10084741,9324014,0.0816,0.0754,91679.46,5.151,Average,811,46.0165,110,Movie,PG,0,Low,English,en,1,Die Hard Collection,2013,1.0,2026,5,2,23,1,Drama,Drama,Narrative,Narrative,3,4.61,0,Stephanie Wilson,US,female,0.98,Stephanie Wilson | Mary Miller | Karen Brown,US,Licensed,This time it's personal.
5013,2003412,Crimson World,45893267,24414077,0.8798,0.468,388925.99,5.178,Average,1930,20.8598,118,Movie,R,0,Mid,German,de,0,,2025,1.0,2026,4,2,34,2,Drama,Drama | Biographical,Narrative,Narrative | Arts & Culture,5,4.41,0,Mia Carvalho,DE,female,7.81,Mia Carvalho | Penelope Carvalho | Chloe Silva | Parker Lima | Layla Ferreira,DE,Licensed,
5014,2003413,Cursed Core Returns,14982719,10678262,0.4031,0.2873,111811.34,6.176,Average,507,3.1128,134,Movie,R,0,Low,English,en,0,,2001,,2025,2,1,483,2,Adventure,Adventure | Action,Action & Spectacle,Action & Spectacle,7,4.1,3,Karen Lee,US,female,1.07,Karen Lee | Sandra Lopez | John Anderson | Barbara Wilson | Jennifer Rodriguez,US,Licensed,Some stories last forever.
5015,2003414,Electric Oath Strikes,1265107,3979716,-0.6821,-2.1458,18882.19,5.893,Average,2320,40.6069,67,Special,PG-13,0,Micro,Spanish,es,0,,2013,1.0,2026,4,2,30,1,Drama,Drama,Narrative,Narrative,3,4.56,0,Chloe Ferreira,AR,female,3.12,Chloe Ferreira | Patricia Rodríguez | Cameron Oliveira,MX,Licensed,The adventure begins.
5016,2003415,Burning Code Falls,24014599,9223362,1.6037,0.6159,210654.38,6.175,Average,4743,19.0774,114,Movie,PG-13,0,Low,English,en,0,,2020,1.0,2025,2,1,458,2,Science Fiction,Science Fiction | Superhero,Action & Spectacle,Action & Spectacle,6,6.22,0,Brandon Garcia,US,male,4.71,Brandon Garcia | Stephanie Hernandez | Jennifer Miller | Aaron Thomas | Daniel Miller,US,Licensed,A story that will never be forgotten.
5017,2003416,Electric Road Returns,7617573,10444929,-0.2707,-0.3712,380878.65,7.731,Great,4535,25.7798,20,Series,PG-13,0,Low,Japanese,ja,0,,2025,1.0,2025,1,1,487,1,Comedy,Comedy,Light & Feel-Good,Light & Feel-Good,4,5.0,0,Barbara Hernandez,US,female,2.97,Barbara Hernandez | Nao Kato | Mizuki Yamamoto | Sho Inoue,JP,Licensed,Justice has a new face.
5018,2003417,Last Echo Unleashed,16987845,11655250,0.4575,0.3139,138112.56,6.993,Good,5988,27.8472,123,Movie,PG,0,Low,English,en,0,,2025,1.0,2026,5,2,0,1,Crime,Crime,Narrative,Narrative,6,4.69,1,John Wilson,US,male,11.35,John Wilson | Eric Taylor | Patricia Hernandez | Rebecca Rodriguez | Rebecca Smith,US,Co-production,This time it's personal.
5019,2003418,Burning Mirror Ends,38370323,26561757,0.4446,0.3078,309438.09,5.568,Average,585,6.1411,124,Movie,PG-13,0,Mid,English,en,0,,2011,1.0,2025,10,4,235,1,Action,Action,Action & Spectacle,Action & Spectacle,6,2.94,0,Stephanie Lee,US,female,1.59,Stephanie Lee | Aaron Rodriguez | Michael Rodriguez | Brandon Brown | Tyler Smith,US,Licensed,The world will never be the same.
5020,2003419,Final Sky,84584758,42871497,0.973,0.4932,863109.78,6.935,Good,1820,7.9082,98,Movie,PG,0,Mid,Korean,ko,1,Vengeance Trilogy,2023,1.0,2025,2,1,478,2,Drama,Drama | Indie,Narrative,Narrative,4,5.84,0,Hyun-soo Cho,KR,male,0.75,Hyun-soo Cho | Yoo-jin Lee | Yoo-jin Lim | Min-jun Kang,KR,Original,
5021,2003420,The Dark Throne,28966452,26141557,0.1081,0.0975,301733.88,8.076,Great,19213,100.2018,96,Movie,G,0,Mid,English,en,1,Alien Collection,2020,1.0,2024,7,3,676,2,Horror,Horror | Psychological,Horror & Suspense,Horror & Suspense,6,5.99,1,Ashley Hernandez,US,female,3.91,Ashley Hernandez | Nancy Rodriguez | Amanda Anderson | Tyler Smith | Thomas Davis,US,Original,
5022,2003421,Forgotten Kingdom Returns,8928458,6823106,0.3086,0.2358,148807.63,5.141,Average,3973,25.7563,60,Movie,NC-17,1,Low,English,en,0,,2025,1.0,2026,3,1,61,2,Drama,Drama | Crime,Narrative,Narrative,7,6.09,0,Brandon Lopez,US,male,1.43,Brandon Lopez | William Lopez | Tyler Miller | Jessica Moore | Dorothy Smith,US,Licensed,Justice has a new face.
5023,2003422,Hidden Path Unbound,1144573,1282441,-0.1075,-0.1205,13465.56,7.64,Great,1291,19.7484,85,Documentary,R,0,Micro,English,en,0,,2009,,2022,9,3,1338,2,Politics,Politics | Biographical,Arts & Culture,Arts & Culture,2,7.56,0,Emma Oliveira,BE,female,1.66,Emma Oliveira | Karen Smith,US,Co-production,Based on the incredible true story.
5024,2003423,Shadow Core Returns,26519174,12144239,1.1837,0.5421,184160.93,8.39,Great,1641,16.0296,144,Movie,G,0,Low,French,fr,0,,2017,1.0,2024,1,1,868,2,Drama,Drama | Kids,Narrative,Narrative | Family & Fantasy,5,3.79,1,Luna Alves,RU,female,0.72,Luna Alves | James Garcia | Ashley Anderson | Aria Pereira | Melissa Martinez,FR,Licensed,Some heroes are made. Some are born.
5025,2003424,Flame Reloaded,16053100,10613944,0.5125,0.3388,124442.64,7.207,Good,649,5.6949,129,Movie,PG-13,0,Low,English,en,0,,2022,1.0,2025,1,1,511,2,Adventure,Adventure | Animation,Action & Spectacle,Action & Spectacle | Family & Fantasy,5,4.8,1,Jennifer Smith,US,female,4.97,Jennifer Smith | Patricia Martin | Andrew Johnson | Jennifer Lopez | Melissa Thomas,US,Licensed,
5026,2003425,Silent Force,10000,9151,0.0928,0.0849,476.19,5.517,Average,48,1.0178,21,Short Film,R,0,Micro,English,en,1,Spider-Man: Spider-Verse Collection,2014,1.0,2025,9,3,263,1,Animation,Animation,Family & Fantasy,Family & Fantasy,3,3.74,0,Andrew Anderson,US,male,4.6,Andrew Anderson | Linda Lee | Michael Brown,US,Licensed,This time it's personal.
5027,2003426,Glowing Echo Redeemed,31034580,25270413,0.2281,0.1857,360867.21,6.501,Good,1179,20.2837,86,Movie,PG-13,0,Mid,English,en,0,,2001,,2020,2,1,2288,1,Science Fiction,Science Fiction,Action & Spectacle,Action & Spectacle,5,5.37,3,Aria Ferreira,BE,female,2.1,Aria Ferreira | Logan Pereira | Mia Souza | Quinn Silva | Emma Costa,NL,Licensed,
5028,2003427,The Hidden Mirror,6028726,16948718,-0.6443,-1.8113,125598.46,4.952,Poor,30,1.3991,48,Series,R,0,Low,Mandarin,zh,0,,2023,1.0,2026,1,1,122,2,Crime,Crime | History,Narrative,Narrative | Arts & Culture,3,3.14,0,Morgan Pereira,CN,male,4.2,Morgan Pereira | Chloe Souza | Quinn Costa,TW,Licensed,"In space, no one can hear you scream."
5029,2003428,Distant Hunter Strikes,73418,157955,-0.5352,-1.1514,582.68,6.497,Average,146,1.9271,126,Documentary,PG-13,0,Micro,English,en,0,,1992,,2026,2,1,98,1,Sports,Sports,Action & Spectacle,Action & Spectacle,3,1.37,0,Andrew Jackson,US,male,1.82,Andrew Jackson | Joshua Johnson | Brian Johnson,US,Co-production,A story that will never be forgotten.
5030,2003429,The Neon Ridge,18213403,12620140,0.4432,0.3071,206970.49,7.386,Good,45,0.4445,88,Movie,PG,0,Low,Spanish,es,0,,1999,,2026,5,2,16,2,Action,Action | Science Fiction,Action & Spectacle,Action & Spectacle,7,2.07,0,Juan Martínez,ES,male,2.72,Juan Martínez | Alex Santos | Blake Costa | Parker Costa | Emma Lima,AR,Licensed,Be afraid. Be very afraid.
5031,2003430,Hidden Bridge,58757453,22052820,1.6644,0.6247,477702.87,6.758,Good,177,1.4391,123,Movie,PG-13,0,Mid,German,de,0,,2025,1.0,2025,6,2,334,2,Sci-Fi & Fantasy,Sci-Fi & Fantasy | Science Fiction,Action & Spectacle,Action & Spectacle,5,4.86,0,Layla Lima,DE,female,1.87,Layla Lima | Parker Costa | Parker Lima | Sofia Alves | Lily Silva,AT,Licensed,A story that will never be forgotten.
5032,2003431,Echo Unleashed,447249,789001,-0.4331,-0.7641,7454.15,7.363,Good,872,3.2505,60,Series,PG-13,0,Micro,Portuguese,pt,0,,2010,1.0,2019,4,2,2612,1,Indie,Indie,Narrative,Narrative,6,4.15,0,Richard Wilson,US,male,2.6,Richard Wilson | Melissa Anderson | Brandon Martinez | Nancy Thomas | Brandon Anderson,PT,Licensed,
