AddressKey,AddressID,Street,PostalCode,Latitude,Longitude,Timezone,CityKey
14888,12888,6482 São João Alameda,74245-989,-20.8669,-43.3209,America/Sao_Paulo,186
14889,12889,1087 República Alameda,16658-514,-14.7037,-54.3696,America/Sao_Paulo,205
14890,12890,5543 Paraná Travessa,44836-781,-12.264,-52.3818,America/Sao_Paulo,185
14891,12891,5591 das Flores Travessa,90820-864,-23.3681,-41.8356,America/Sao_Paulo,179
14892,12892,6620 Paraná Travessa,39117-614,-15.2016,-51.016,America/Sao_Paulo,173
14893,12893,4800 Independência Rua,32562-526,-14.705,-52.9843,America/Sao_Paulo,173
14894,12894,8085 República Alameda,68276-343,-12.8704,-51.1868,America/Sao_Paulo,192
14895,12895,6044 Santos Travessa,45372-194,-19.1807,-43.6404,America/Sao_Paulo,202
14896,12896,8833 Lima Avenida,21615-180,-13.7557,-52.911,America/Sao_Paulo,177
14897,12897,8829 Brasil Rodovia,64048-629,-22.8175,-43.9159,America/Sao_Paulo,181
14898,12898,6404 Lima Travessa,52706-639,-15.3462,-51.5965,America/Sao_Paulo,180
14899,12899,6828 São João Alameda,18307-101,-13.3085,-52.232,America/Sao_Paulo,175
14900,12900,6170 Santos Alameda,40966-409,-14.4046,-52.8358,America/Sao_Paulo,197
14901,12901,2995 Lima Travessa,90777-289,-22.901,-42.5648,America/Sao_Paulo,179
14902,12902,7775 das Flores Rua,53503-238,-13.6018,-51.4892,America/Sao_Paulo,173
14903,12903,3436 República Avenida,72403-973,-14.7297,-52.4454,America/Sao_Paulo,180
14904,12904,8752 República Rua,76420-288,-22.2705,-42.5233,America/Sao_Paulo,179
14905,12905,4211 das Flores Rodovia,45815-844,-20.0543,-44.2754,America/Sao_Paulo,183
14906,12906,4239 Santos Alameda,24898-455,-13.3012,-52.2133,America/Sao_Paulo,174
14907,12907,7663 Brasil Avenida,18989-886,-13.6383,-52.0348,America/Sao_Paulo,175
14908,12908,2057 São João Travessa,69606-745,-15.073,-50.6355,America/Sao_Paulo,177
14909,12909,3016 das Flores Rua,65050-197,-14.1389,-52.4939,America/Sao_Paulo,188
14910,12910,3657 República Rodovia,89919-453,-21.0293,-44.9665,America/Sao_Paulo,186
14911,12911,7694 Paraná Rodovia,11284-272,-14.5333,-50.3852,America/Sao_Paulo,182
14912,12912,3785 Independência Avenida,41441-426,-14.7027,-50.7673,America/Sao_Paulo,182
14913,12913,4159 Independência Rodovia,66776-341,-14.3396,-52.8702,America/Sao_Paulo,173
14914,12914,3515 Paraná Alameda,18170-561,-14.6136,-52.9501,America/Sao_Paulo,173
14915,12915,1160 República Rodovia,78448-970,-14.9198,-52.6339,America/Sao_Paulo,185
14916,12916,5356 Independência Alameda,23359-298,-21.4397,-42.7243,America/Sao_Paulo,202
14917,12917,7021 das Flores Travessa,71927-761,-14.0662,-52.4743,America/Sao_Paulo,173
14918,12918,111 Paraná Avenida,45226-911,-14.0576,-52.5937,America/Sao_Paulo,180
14919,12919,9118 Paraná Alameda,59057-630,-25.0436,-40.8075,America/Sao_Paulo,179
14920,12920,3428 Lima Avenida,54409-588,-14.0833,-52.3965,America/Sao_Paulo,173
14921,12921,7091 Independência Avenida,76556-943,-21.4638,-45.1298,America/Sao_Paulo,189
14922,12922,9672 Paraná Rua,78585-852,-12.9114,-50.7237,America/Sao_Paulo,175
14923,12923,7410 São João Avenida,71454-729,-13.6324,-52.8174,America/Sao_Paulo,175
14924,12924,8375 das Flores Rodovia,28200-609,-13.027,-51.5655,America/Sao_Paulo,182
14925,12925,4866 das Flores Rua,99605-391,-13.7111,-51.5684,America/Sao_Paulo,176
14926,12926,4204 das Flores Rodovia,75172-715,-15.4406,-52.8838,America/Sao_Paulo,174
14927,12927,7773 Lima Alameda,24406-621,-14.6432,-51.4104,America/Sao_Paulo,176
14928,12928,7374 Independência Avenida,45468-472,-15.3393,-52.0656,America/Sao_Paulo,175
14929,12929,6399 Paraná Avenida,95020-135,-23.0481,-42.5387,America/Sao_Paulo,190
14930,12930,1817 das Flores Rodovia,32132-892,-13.6953,-52.7335,America/Sao_Paulo,198
14931,12931,5342 Paraná Rodovia,95075-426,-13.0777,-52.8559,America/Sao_Paulo,173
14932,12932,1340 Santos Rua,57798-690,-22.033,-43.613,America/Sao_Paulo,190
14933,12933,6925 Lima Avenida,42410-675,-14.1039,-51.7445,America/Sao_Paulo,175
14934,12934,9328 Paraná Avenida,67384-530,-19.7585,-43.3949,America/Sao_Paulo,189
14935,12935,738 Brasil Alameda,71234-126,-13.9218,-51.2984,America/Sao_Paulo,173
14936,12936,850 Independência Avenida,35768-578,-13.8633,-52.9369,America/Sao_Paulo,174
14937,12937,2024 Lima Alameda,39794-717,-23.3347,-47.0844,America/Sao_Paulo,178
14938,12938,8566 República Travessa,18232-365,-15.1224,-52.1572,America/Sao_Paulo,173
14939,12939,6685 Paraná Alameda,34096-682,-14.0884,-51.7256,America/Sao_Paulo,182
14940,12940,911 Independência Travessa,54645-284,-13.3902,-50.8795,America/Sao_Paulo,173
14941,12941,660 Santos Alameda,72154-227,-19.6477,-43.5208,America/Sao_Paulo,186
14942,12942,8800 Paraná Rua,48681-918,-22.8306,-42.5591,America/Sao_Paulo,179
14943,12943,955 Lima Rua,67380-352,-13.8454,-51.9689,America/Sao_Paulo,174
14944,12944,6887 das Flores Rua,73938-695,-12.5134,-52.3622,America/Sao_Paulo,209
14945,12945,974 São João Alameda,77643-458,-13.0714,-53.0087,America/Sao_Paulo,175
14946,12946,4420 Paraná Rodovia,29920-420,-13.5841,-50.776,America/Sao_Paulo,174
14947,12947,9447 Lima Avenida,43210-645,-15.7608,-51.8141,America/Sao_Paulo,175
14948,12948,6244 Independência Travessa,63285-659,-13.6627,-51.7237,America/Sao_Paulo,173
14949,12949,2056 Santos Rua,97207-727,-23.248,-46.5243,America/Sao_Paulo,193
14950,12950,4497 República Travessa,36392-170,-15.1104,-50.0309,America/Sao_Paulo,174
14951,12951,6125 Independência Rodovia,64908-236,-14.6378,-51.578,America/Sao_Paulo,177
14952,12952,4329 Santos Avenida,40374-407,-14.7525,-53.746,America/Sao_Paulo,174
14953,12953,2505 Lima Travessa,41228-752,-14.9746,-53.0834,America/Sao_Paulo,176
14954,12954,384 Lima Alameda,54647-291,-13.3617,-52.4108,America/Sao_Paulo,174
14955,12955,6830 Independência Alameda,56700-333,-14.6463,-52.7768,America/Sao_Paulo,173
14956,12956,6272 Brasil Avenida,91473-369,-14.1598,-52.4985,America/Sao_Paulo,176
14957,12957,9984 Lima Avenida,26717-595,-13.4411,-51.6837,America/Sao_Paulo,173
14958,12958,1445 República Avenida,91603-613,-14.6925,-51.2451,America/Sao_Paulo,174
14959,12959,1706 Brasil Alameda,29877-891,-14.2286,-51.9081,America/Sao_Paulo,185
14960,12960,5541 Brasil Avenida,52595-592,-15.4051,-51.9822,America/Sao_Paulo,182
14961,12961,1938 Independência Avenida,33539-415,-13.9778,-50.8584,America/Sao_Paulo,185
14962,12962,6177 Lima Rodovia,77330-210,-14.8365,-50.1028,America/Sao_Paulo,176
14963,12963,93 Independência Travessa,45618-276,-13.7895,-53.1408,America/Sao_Paulo,173
14964,12964,38 Lima Rodovia,91955-983,-24.2267,-45.4965,America/Sao_Paulo,196
14965,12965,904 São João Rodovia,85067-862,-13.2404,-51.9108,America/Sao_Paulo,176
14966,12966,3516 Independência Rua,62595-200,-14.1151,-52.857,America/Sao_Paulo,185
14967,12967,7425 Santos Avenida,76962-237,-13.1778,-52.7155,America/Sao_Paulo,174
14968,12968,5758 Brasil Rua,41419-407,-22.8747,-45.5517,America/Sao_Paulo,196
14969,12969,5563 São João Rodovia,64894-823,-14.1965,-51.1512,America/Sao_Paulo,174
14970,12970,197 Lima Avenida,17943-240,-12.7569,-51.7109,America/Sao_Paulo,176
14971,12971,50 Brasil Alameda,39144-795,-23.047,-43.2264,America/Sao_Paulo,179
14972,12972,1358 Independência Rodovia,92355-429,-23.5012,-43.7854,America/Sao_Paulo,200
14973,12973,3425 Brasil Avenida,44066-749,-13.8811,-52.0565,America/Sao_Paulo,175
14974,12974,4100 das Flores Rua,90993-395,-13.9729,-53.1172,America/Sao_Paulo,174
14975,12975,4000 São João Rodovia,23233-988,-23.6246,-45.8092,America/Sao_Paulo,210
14976,12976,1916 Independência Rodovia,71220-835,-15.1301,-51.9121,America/Sao_Paulo,191
14977,12977,6871 das Flores Alameda,40425-370,-15.7187,-52.9697,America/Sao_Paulo,182
14978,12978,1304 Lima Rua,16048-457,-22.9044,-46.8807,America/Sao_Paulo,210
14979,12979,3818 Independência Avenida,34529-563,-12.7773,-51.5793,America/Sao_Paulo,182
14980,12980,8319 Santos Avenida,38900-938,-13.8105,-52.7865,America/Sao_Paulo,176
14981,12981,7967 Brasil Alameda,27957-712,-20.2248,-44.5206,America/Sao_Paulo,189
14982,12982,6802 Brasil Alameda,53681-415,-15.0874,-51.3942,America/Sao_Paulo,173
14983,12983,4706 Paraná Avenida,95160-832,-13.5434,-51.6062,America/Sao_Paulo,176
14984,12984,5638 Santos Rua,51308-515,-14.8975,-51.6607,America/Sao_Paulo,188
14985,12985,3558 Santos Travessa,74982-413,-25.0806,-45.5749,America/Sao_Paulo,211
14986,12986,8634 São João Rodovia,27380-605,-15.2735,-52.8217,America/Sao_Paulo,174
14987,12987,5737 Independência Rua,40137-578,-19.8245,-43.7712,America/Sao_Paulo,186
14988,12988,5759 São João Rodovia,69919-987,-23.6087,-47.5214,America/Sao_Paulo,211
14989,12989,265 São João Rodovia,93112-999,-13.3283,-53.2741,America/Sao_Paulo,173
14990,12990,7504 República Alameda,90901-765,-15.4216,-52.0109,America/Sao_Paulo,191
14991,12991,3533 República Rodovia,38858-684,-15.2464,-50.9472,America/Sao_Paulo,182
14992,12992,9607 Independência Alameda,34271-130,-15.1776,-50.6797,America/Sao_Paulo,185
14993,12993,3375 Independência Avenida,25903-163,-22.0787,-42.1849,America/Sao_Paulo,190
14994,12994,1577 Brasil Travessa,64709-641,-12.7253,-51.8603,America/Sao_Paulo,185
14995,12995,3972 Lima Avenida,19622-316,-15.0454,-52.0077,America/Sao_Paulo,176
14996,12996,3259 Paraná Rodovia,27781-320,-14.6883,-52.4927,America/Sao_Paulo,174
14997,12997,2202 Paraná Rodovia,35799-599,-14.1143,-52.1747,America/Sao_Paulo,175
14998,12998,728 Paraná Rua,70925-507,-14.8368,-52.1216,America/Sao_Paulo,198
14999,12999,5448 Brasil Rua,42765-765,-22.4676,-42.4078,America/Sao_Paulo,200
15000,13000,6747 Paraná Rua,45037-126,-24.8328,-46.8759,America/Sao_Paulo,193
15001,13001,6558 Santos Rua,24490-640,-14.3481,-52.8713,America/Sao_Paulo,199
15002,13002,333 República Rodovia,14848-383,-14.3308,-51.8069,America/Sao_Paulo,173
15003,13003,1767 Paraná Rodovia,29278-171,-13.8199,-51.8636,America/Sao_Paulo,195
15004,13004,1838 Santos Rua,59251-250,-14.9398,-50.3157,America/Sao_Paulo,173
15005,13005,4708 Brasil Rodovia,51384-868,-13.5717,-51.4831,America/Sao_Paulo,175
15006,13006,6827 República Travessa,97718-180,-22.7466,-46.4376,America/Sao_Paulo,193
15007,13007,9917 Independência Alameda,53269-495,-13.206,-51.8798,America/Sao_Paulo,180
15008,13008,1213 Lima Travessa,39113-178,-14.2336,-51.4171,America/Sao_Paulo,176
15009,13009,3014 Lima Rua,43972-698,-12.9739,-50.7157,America/Sao_Paulo,192
15010,13010,8476 Santos Avenida,37240-475,-13.7607,-51.512,America/Sao_Paulo,188
15011,13011,6578 Lima Travessa,72690-945,-13.6782,-51.1368,America/Sao_Paulo,207
15012,13012,2726 Paraná Alameda,23651-708,-21.8678,-43.3622,America/Sao_Paulo,181
15013,13013,9368 Brasil Alameda,51660-270,-13.1806,-51.6509,America/Sao_Paulo,182
15014,13014,3264 das Flores Rodovia,72310-818,-13.7143,-50.8197,America/Sao_Paulo,174
15015,13015,167 Lima Alameda,47594-637,-22.3092,-42.4401,America/Sao_Paulo,179
15016,13016,204 Santos Travessa,96729-394,-14.5465,-50.7267,America/Sao_Paulo,176
15017,13017,4410 República Alameda,65374-474,-22.994,-46.5324,America/Sao_Paulo,196
15018,13018,2392 São João Alameda,51078-873,-19.0358,-41.8642,America/Sao_Paulo,189
15019,13019,9472 Brasil Avenida,36630-751,-15.1701,-52.5683,America/Sao_Paulo,188
15020,13020,5441 República Travessa,43882-211,-12.0868,-51.5839,America/Sao_Paulo,175
15021,13021,3214 das Flores Rua,19483-854,-14.0823,-52.0176,America/Sao_Paulo,185
15022,13022,19 Lima Rodovia,33908-360,-13.2683,-49.8363,America/Sao_Paulo,175
15023,13023,774 Santos Avenida,98247-619,-24.0827,-46.7108,America/Sao_Paulo,211
15024,13024,3300 República Travessa,49393-478,-14.5156,-51.339,America/Sao_Paulo,204
15025,13025,3284 das Flores Rodovia,95199-145,-13.2571,-50.6286,America/Sao_Paulo,174
15026,13026,9354 Independência Rodovia,16956-867,-13.6216,-49.9098,America/Sao_Paulo,174
15027,13027,4437 das Flores Alameda,63291-958,-14.6948,-52.5929,America/Sao_Paulo,185
15028,13028,6686 Independência Rua,53440-574,-13.0595,-51.827,America/Sao_Paulo,197
15029,13029,9464 Santos Avenida,16594-112,-21.0175,-44.1874,America/Sao_Paulo,189
15030,13030,8248 Lima Travessa,85775-773,-22.7023,-43.6899,America/Sao_Paulo,200
15031,13031,4372 Paraná Travessa,52985-873,-23.7185,-43.339,America/Sao_Paulo,200
15032,13032,7788 Paraná Avenida,90996-794,-15.0866,-51.4172,America/Sao_Paulo,176
15033,13033,8927 das Flores Avenida,73946-694,-15.79,-51.853,America/Sao_Paulo,182
15034,13034,4391 das Flores Rua,11330-166,-13.8194,-51.9977,America/Sao_Paulo,175
15035,13035,7101 São João Alameda,88273-151,-22.6759,-47.7297,America/Sao_Paulo,210
15036,13036,4218 República Travessa,49514-237,-14.7959,-52.1893,America/Sao_Paulo,199
15037,13037,1885 República Rodovia,63299-950,-13.6648,-51.7505,America/Sao_Paulo,182
15038,13038,9944 Santos Rodovia,66683-677,-12.5203,-52.5699,America/Sao_Paulo,173
15039,13039,7436 Lima Travessa,75538-990,-15.351,-50.494,America/Sao_Paulo,173
15040,13040,7086 Lima Travessa,72088-228,-15.3797,-51.3788,America/Sao_Paulo,175
15041,13041,1392 Independência Avenida,98084-512,-23.6897,-44.8284,America/Sao_Paulo,208
15042,13042,7499 Paraná Rodovia,19010-420,-23.8503,-45.9137,America/Sao_Paulo,210
15043,13043,8685 Brasil Rua,14672-179,-15.2124,-51.4644,America/Sao_Paulo,175
15044,13044,5026 Paraná Alameda,57156-165,-13.6247,-52.9427,America/Sao_Paulo,205
15045,13045,6083 São João Avenida,72488-794,-23.089,-41.9112,America/Sao_Paulo,179
15046,13046,4395 das Flores Rua,29225-921,-13.7145,-52.1345,America/Sao_Paulo,173
15047,13047,3650 Santos Rodovia,74772-972,-23.2183,-47.1815,America/Sao_Paulo,178
15048,13048,7239 República Rua,72736-639,-13.344,-51.0347,America/Sao_Paulo,176
15049,13049,2457 Santos Travessa,97214-159,-14.1383,-51.7407,America/Sao_Paulo,194
15050,13050,6035 Independência Alameda,40069-262,-15.034,-53.0069,America/Sao_Paulo,176
15051,13051,3019 Lima Avenida,62667-137,-23.2081,-43.2428,America/Sao_Paulo,208
15052,13052,5881 Paraná Avenida,61553-738,-19.0666,-43.1966,America/Sao_Paulo,189
15053,13053,8530 Lima Avenida,17911-728,-14.0871,-50.9729,America/Sao_Paulo,207
15054,13054,2229 Paraná Avenida,37299-418,-14.9898,-51.0634,America/Sao_Paulo,176
15055,13055,617 República Rua,77747-377,-14.8673,-50.9335,America/Sao_Paulo,182
15056,13056,6644 São João Avenida,67466-623,-14.2457,-53.5239,America/Sao_Paulo,175
15057,13057,3226 das Flores Avenida,37525-777,-13.6509,-51.2777,America/Sao_Paulo,172
15058,13058,4767 Paraná Alameda,67920-181,-14.6003,-52.2223,America/Sao_Paulo,207
15059,13059,7714 Lima Avenida,94526-703,-14.3626,-53.4654,America/Sao_Paulo,203
15060,13060,2522 Brasil Avenida,67993-140,-16.1268,-50.884,America/Sao_Paulo,198
15061,13061,3480 Santos Alameda,44373-111,-20.576,-42.4503,America/Sao_Paulo,186
15062,13062,1915 República Rodovia,47881-754,-13.1387,-50.6715,America/Sao_Paulo,182
15063,13063,4393 Lima Travessa,21259-651,-14.7552,-53.212,America/Sao_Paulo,174
15064,13064,5906 São João Alameda,98519-881,-15.1045,-52.2825,America/Sao_Paulo,176
15065,13065,1361 Independência Rua,28644-199,-16.1336,-52.3056,America/Sao_Paulo,175
15066,13066,4272 Independência Rodovia,83422-242,-14.3963,-52.9608,America/Sao_Paulo,174
15067,13067,4962 Brasil Travessa,21068-586,-20.7491,-44.111,America/Sao_Paulo,186
15068,13068,8383 República Rua,82328-769,-13.95,-52.638,America/Sao_Paulo,182
15069,13069,8990 Independência Travessa,11024-745,-14.0012,-51.8158,America/Sao_Paulo,176
15070,13070,1010 Lima Avenida,57013-327,-14.1975,-52.4469,America/Sao_Paulo,182
15071,13071,5407 Independência Avenida,88311-559,-15.3017,-50.5681,America/Sao_Paulo,209
15072,13072,5317 República Rua,10404-751,-22.4026,-42.3683,America/Sao_Paulo,190
15073,13073,2294 das Flores Rodovia,32736-972,-14.3019,-52.0565,America/Sao_Paulo,175
15074,13074,9304 São João Avenida,91020-935,-22.5143,-44.6407,America/Sao_Paulo,179
15075,13075,776 São João Rua,15596-498,-15.1267,-52.5635,America/Sao_Paulo,174
15076,13076,1634 Brasil Avenida,92721-929,-14.5987,-52.6291,America/Sao_Paulo,198
15077,13077,2225 Santos Avenida,97303-263,-23.2843,-46.5681,America/Sao_Paulo,211
15078,13078,4994 Lima Avenida,74746-838,-13.1207,-49.9463,America/Sao_Paulo,204
15079,13079,5221 Lima Alameda,53905-508,-15.2453,-51.8075,America/Sao_Paulo,175
15080,13080,6393 São João Travessa,23086-974,-23.4341,-46.6447,America/Sao_Paulo,211
15081,13081,6480 Lima Rodovia,31665-356,-23.7747,-43.9067,America/Sao_Paulo,190
15082,13082,6271 Santos Avenida,39737-735,-14.0427,-52.6816,America/Sao_Paulo,184
15083,13083,2345 Paraná Rodovia,44421-323,-14.1076,-52.1221,America/Sao_Paulo,174
15084,13084,810 República Rua,70113-696,-14.1217,-52.6879,America/Sao_Paulo,174
15085,13085,67 Independência Rua,56294-745,-14.109,-52.6301,America/Sao_Paulo,195
15086,13086,7533 Brasil Rua,79574-947,-23.4219,-45.5618,America/Sao_Paulo,178
15087,13087,6069 Lima Travessa,85368-822,-19.7079,-43.677,America/Sao_Paulo,189
15088,13088,5933 Brasil Travessa,94328-305,-13.5812,-53.0481,America/Sao_Paulo,173
15089,13089,1016 Santos Rodovia,39940-769,-12.8599,-52.7698,America/Sao_Paulo,182
15090,13090,4460 Santos Travessa,93815-718,-13.5313,-51.3278,America/Sao_Paulo,192
15091,13091,1312 Independência Avenida,99472-645,-14.9567,-51.1182,America/Sao_Paulo,180
15092,13092,6830 Paraná Rodovia,63609-225,-23.1522,-45.1213,America/Sao_Paulo,193
15093,13093,7322 São João Rodovia,86273-316,-14.0803,-52.0121,America/Sao_Paulo,175
15094,13094,4393 República Rodovia,95482-509,-14.6468,-53.32,America/Sao_Paulo,182
15095,13095,9914 Santos Rodovia,87237-543,-14.4896,-52.146,America/Sao_Paulo,205
15096,13096,8339 das Flores Rua,34216-827,-14.0254,-53.0638,America/Sao_Paulo,199
15097,13097,9342 Lima Rua,14447-427,-14.4262,-51.4643,America/Sao_Paulo,174
15098,13098,6600 Paraná Avenida,47728-732,-13.6946,-53.4132,America/Sao_Paulo,203
15099,13099,2326 Santos Rodovia,21845-626,-13.6699,-52.1226,America/Sao_Paulo,197
15100,13100,2533 Independência Travessa,20796-941,-14.383,-53.8169,America/Sao_Paulo,182
15101,13101,6477 Brasil Alameda,94972-649,-21.7119,-43.0315,America/Sao_Paulo,181
15102,13102,2576 São João Avenida,24738-344,-24.132,-42.8727,America/Sao_Paulo,181
15103,13103,364 República Alameda,12530-272,-13.9594,-50.9473,America/Sao_Paulo,173
15104,13104,6592 Lima Rua,63795-464,-23.1546,-43.1633,America/Sao_Paulo,200
15105,13105,1920 Santos Travessa,17812-402,-14.7492,-51.4469,America/Sao_Paulo,176
15106,13106,3423 Paraná Rua,72914-527,-14.8618,-52.6397,America/Sao_Paulo,176
15107,13107,7998 Brasil Avenida,75532-588,-23.6047,-47.614,America/Sao_Paulo,178
15108,13108,3549 República Travessa,12889-368,-12.9533,-50.3835,America/Sao_Paulo,173
15109,13109,4452 Santos Rua,96546-656,-14.5979,-53.0346,America/Sao_Paulo,176
15110,13110,6624 Paraná Alameda,79619-528,-13.9657,-52.311,America/Sao_Paulo,174
15111,13111,9725 Paraná Avenida,11796-819,-13.2953,-52.555,America/Sao_Paulo,204
15112,13112,2436 Santos Alameda,89220-408,-13.7994,-51.8341,America/Sao_Paulo,198
15113,13113,3998 Independência Travessa,35981-224,-20.4577,-43.7425,America/Sao_Paulo,202
15114,13114,210 Independência Rua,91383-662,-13.5322,-51.8558,America/Sao_Paulo,174
15115,13115,2402 Brasil Alameda,28185-840,-14.1572,-52.6235,America/Sao_Paulo,182
15116,13116,3638 Santos Avenida,46011-108,-13.3196,-51.0897,America/Sao_Paulo,184
15117,13117,4829 das Flores Alameda,48612-687,-14.5634,-52.0247,America/Sao_Paulo,207
15118,13118,4342 Brasil Alameda,28357-348,-13.1036,-52.8322,America/Sao_Paulo,188
15119,13119,5249 Santos Rodovia,75494-382,-13.7516,-52.3722,America/Sao_Paulo,182
15120,13120,2298 Brasil Avenida,37621-239,-12.8125,-51.8745,America/Sao_Paulo,191
15121,13121,6931 das Flores Avenida,86844-284,-21.8985,-43.782,America/Sao_Paulo,181
15122,13122,9220 Brasil Alameda,52840-612,-15.2338,-52.1127,America/Sao_Paulo,176
15123,13123,6365 Paraná Avenida,92006-624,-14.0249,-52.3339,America/Sao_Paulo,176
15124,13124,1034 Santos Rodovia,86266-619,-13.6284,-52.0933,America/Sao_Paulo,209
15125,13125,3868 Brasil Rodovia,99476-130,-15.9001,-51.4831,America/Sao_Paulo,174
15126,13126,4010 das Flores Rodovia,69175-500,-14.941,-52.2146,America/Sao_Paulo,184
15127,13127,4853 República Avenida,51420-123,-12.9925,-50.5071,America/Sao_Paulo,176
15128,13128,3812 Brasil Rodovia,80302-445,-14.6954,-51.4631,America/Sao_Paulo,174
15129,13129,3866 São João Alameda,57419-345,-14.6768,-52.1548,America/Sao_Paulo,173
15130,13130,9750 Paraná Rua,84717-926,-14.7196,-53.3048,America/Sao_Paulo,204
15131,13131,3167 Santos Travessa,99046-742,-14.159,-51.6948,America/Sao_Paulo,192
15132,13132,3230 Independência Rua,61541-689,-14.7718,-51.0551,America/Sao_Paulo,194
15133,13133,4756 Paraná Avenida,38584-848,-14.5839,-52.4351,America/Sao_Paulo,173
15134,13134,329 Santos Travessa,44835-610,-13.8138,-53.1594,America/Sao_Paulo,173
15135,13135,2885 São João Rodovia,10626-947,-13.5097,-52.247,America/Sao_Paulo,198
15136,13136,6188 Paraná Travessa,82338-473,-13.4436,-50.8948,America/Sao_Paulo,174
15137,13137,7911 República Rodovia,88322-274,-13.7229,-52.5749,America/Sao_Paulo,174
15138,13138,5845 Independência Rua,29324-591,-15.2357,-53.0726,America/Sao_Paulo,173
15139,13139,1562 Brasil Rodovia,36709-531,-13.3527,-52.0331,America/Sao_Paulo,176
15140,13140,3709 São João Rua,95807-844,-24.0299,-46.739,America/Sao_Paulo,196
15141,13141,5044 Independência Alameda,54145-206,-13.3705,-51.3023,America/Sao_Paulo,209
15142,13142,1463 Paraná Avenida,38919-815,-13.8842,-51.415,America/Sao_Paulo,209
15143,13143,1245 Paraná Travessa,12812-722,-14.0909,-51.6836,America/Sao_Paulo,174
15144,13144,3683 Santos Avenida,56526-890,-14.0582,-51.9253,America/Sao_Paulo,191
15145,13145,4379 das Flores Rua,93350-109,-13.6323,-51.6363,America/Sao_Paulo,176
15146,13146,9456 das Flores Travessa,14553-779,-20.6213,-43.5114,America/Sao_Paulo,183
15147,13147,2797 Brasil Alameda,49983-424,-14.0372,-51.4362,America/Sao_Paulo,197
15148,13148,8648 Brasil Rua,92956-851,-14.3184,-51.2759,America/Sao_Paulo,176
15149,13149,5432 Independência Rua,85886-602,-14.2841,-51.3462,America/Sao_Paulo,182
15150,13150,6535 Lima Travessa,45749-465,-14.6002,-52.2351,America/Sao_Paulo,182
15151,13151,6095 Santos Travessa,74761-527,-13.7534,-52.1907,America/Sao_Paulo,172
15152,13152,5182 Paraná Travessa,87228-610,-12.4704,-51.4721,America/Sao_Paulo,182
15153,13153,786 Independência Rua,25868-803,-22.8869,-42.517,America/Sao_Paulo,208
15154,13154,356 das Flores Avenida,66083-630,-20.3012,-43.1961,America/Sao_Paulo,189
15155,13155,7150 São João Alameda,74770-543,-13.5188,-50.9225,America/Sao_Paulo,185
15156,13156,9570 Santos Rua,27385-692,-14.5876,-52.9035,America/Sao_Paulo,198
15157,13157,6583 Lima Alameda,68511-449,-14.7231,-52.1506,America/Sao_Paulo,174
15158,13158,7256 Paraná Avenida,23591-796,-12.9012,-50.1693,America/Sao_Paulo,209
15159,13159,3104 República Alameda,68272-194,-13.9593,-51.9178,America/Sao_Paulo,173
15160,13160,2692 Independência Avenida,53946-283,-20.1966,-43.2747,America/Sao_Paulo,189
15161,13161,3721 República Avenida,85289-765,-21.1559,-41.7442,America/Sao_Paulo,200
15162,13162,7805 Lima Alameda,54560-720,-19.0063,-43.0359,America/Sao_Paulo,186
15163,13163,7440 Santos Alameda,56446-201,-13.5692,-51.9631,America/Sao_Paulo,182
15164,13164,5360 República Avenida,13045-583,-14.8242,-51.942,America/Sao_Paulo,195
15165,13165,8591 Paraná Alameda,97309-577,-19.5788,-45.0974,America/Sao_Paulo,201
15166,13166,5506 Paraná Rua,68192-699,-14.3574,-52.586,America/Sao_Paulo,173
15167,13167,4033 Lima Travessa,21108-205,-13.4239,-52.3651,America/Sao_Paulo,197
15168,13168,6685 Paraná Alameda,33731-762,-22.6442,-43.7329,America/Sao_Paulo,208
15169,13169,5312 das Flores Alameda,85153-508,-12.9568,-53.2859,America/Sao_Paulo,173
15170,13170,101 República Travessa,70369-414,-13.8543,-52.9471,America/Sao_Paulo,182
15171,13171,5579 Independência Rua,39319-587,-23.958,-46.4684,America/Sao_Paulo,178
15172,13172,2033 República Rua,52324-473,-14.0307,-51.7419,America/Sao_Paulo,180
15173,13173,4549 São João Rodovia,68435-784,-14.1136,-52.4388,America/Sao_Paulo,176
15174,13174,3804 São João Avenida,82861-580,-20.0479,-43.9092,America/Sao_Paulo,201
15175,13175,5926 São João Alameda,77977-466,-14.0787,-51.9778,America/Sao_Paulo,194
15176,13176,2483 República Travessa,37789-875,-13.6513,-51.8506,America/Sao_Paulo,175
15177,13177,9498 das Flores Rodovia,50990-390,-14.0739,-52.2314,America/Sao_Paulo,173
15178,13178,8138 São João Travessa,22612-532,-15.077,-51.8021,America/Sao_Paulo,176
15179,13179,7995 Paraná Travessa,78876-678,-13.269,-51.5702,America/Sao_Paulo,174
15180,13180,1950 Independência Rua,96148-769,-14.889,-51.2735,America/Sao_Paulo,174
15181,13181,285 das Flores Travessa,47247-308,-14.5031,-51.3536,America/Sao_Paulo,176
15182,13182,3737 Independência Rua,10247-148,-14.53,-51.6427,America/Sao_Paulo,184
15183,13183,548 São João Alameda,13209-352,-14.6498,-52.3197,America/Sao_Paulo,174
15184,13184,6002 Lima Rua,14130-770,-15.488,-51.5156,America/Sao_Paulo,175
15185,13185,3102 Paraná Rua,57139-258,-13.9389,-51.5841,America/Sao_Paulo,174
